uri,get_query,post_data,method,label
/login.php,id=1,,GET,Valid
/cart.php,page=1&limit=10,,GET,Valid
/index.html,user=john&role=admin,,GET,Valid
/register.php,id=2&name=product,login=john&pass=secret123,POST,Valid
/login.php,offset=0&count=20,,GET,Valid
/shop/checkout,,,GET,Valid
/shop/checkout,,,GET,Valid
/shop/item,q=hello+world,username=admin&password=adminpass,POST,Valid
/cart.php,id=1&lang=en,,GET,Valid
/search.php,token=abc123,user=ayad&pwd=mypass,POST,Valid
/robots.txt,id=1&lang=en,title=Hello&body=World,POST,Valid
/dashboard.php,,comment=Nice+post&post_id=3,POST,Valid
/home.php,,username=john&password=pass123,POST,Valid
/shop/checkout,theme=dark,,GET,Valid
/shop/item,id=1&lang=en,username=admin&password=adminpass,POST,Valid
/static/js/app.js,username=john&remember=1,,GET,Valid
/robots.txt,theme=dark,,GET,Valid
/about.php,lang=ar,,GET,Valid
/register.php,category=tech&sort=date,,GET,Valid
/static/js/app.js,,username=john&password=pass123,POST,Valid
/favicon.ico,id=5,login=john&pass=secret123,POST,Valid
/robots.txt,,login=john&pass=secret123,POST,Valid
/blog/post.php,q=hello+world,,GET,Valid
/api/products,theme=dark,email=test@example.com&name=John,POST,Valid
/api/users,,,GET,Valid
/api/v2/data,,comment=Nice+post&post_id=3,POST,Valid
/shop/item,page=about,comment=Nice+post&post_id=3,POST,Valid
/shop/item,q=hello+world,,GET,Valid
/register.php,,,GET,Valid
/api/v2/data,token=abc123,,GET,Valid
/index.html,,,GET,Valid
/sitemap.xml,category=tech&sort=date,username=john&password=pass123,POST,Valid
/about.php,token=abc123,email=test@example.com&name=John,POST,Valid
/profile.php,id=5,,GET,Valid
/static/css/main.css,username=john&remember=1,,GET,Valid
/cart.php,id=1&lang=en,,GET,Valid
/logout.php,,,GET,Valid
/login.php,,,GET,Valid
/news/article.php,user=john&role=admin,,GET,Valid
/register.php,theme=dark,title=Hello&body=World,POST,Valid
/api/users,offset=0&count=20,product_id=5&qty=2,POST,Valid
/assets/style.css,id=5,,GET,Valid
/api/users,offset=0&count=20,,GET,Valid
/assets/style.css,,,GET,Valid
/assets/logo.png,username=john&remember=1,,GET,Valid
/api/users,,,GET,Valid
/robots.txt,category=tech&sort=date,,GET,Valid
/index.html,user=john&role=admin,,GET,Valid
/admin/panel.php,category=tech&sort=date,,GET,Valid
/profile.php,,,GET,Valid
/robots.txt,,,GET,Valid
/login.php,,username=admin&password=adminpass,POST,Valid
/dashboard.php,page=1&limit=10,,GET,Valid
/static/js/app.js,username=john&remember=1,,GET,Valid
/products.php,token=abc123,,GET,Valid
/checkout.php,,username=admin&password=adminpass,POST,Valid
/index.php,token=abc123,,GET,Valid
/admin/panel.php,id=2&name=product,,GET,Valid
/shop/cart,page=about,username=admin&password=adminpass,POST,Valid
/login.php,user=john&role=admin,login=john&pass=secret123,POST,Valid
/blog/post.php,user=john&role=admin,,GET,Valid
/user/settings,,title=Hello&body=World,POST,Valid
/api/v2/data,,,GET,Valid
/blog/post.php,page=1&limit=10,,GET,Valid
/shop/checkout,filter=active,login=john&pass=secret123,POST,Valid
/products.php,id=2&name=product,,GET,Valid
/api/users,,user=ayad&pwd=mypass,POST,Valid
/user/profile,,user=ayad&pwd=mypass,POST,Valid
/cart.php,,,GET,Valid
/login.php,offset=0&count=20,,GET,Valid
/favicon.ico,user=john&role=admin,,GET,Valid
/static/js/app.js,theme=dark,,GET,Valid
/assets/style.css,,,GET,Valid
/home.php,page=1&limit=10,,GET,Valid
/cart.php,user=john&role=admin,product_id=5&qty=2,POST,Valid
/shop/item,id=2&name=product,login=john&pass=secret123,POST,Valid
/robots.txt,,login=john&pass=secret123,POST,Valid
/shop/item,category=tech&sort=date,title=Hello&body=World,POST,Valid
/search.php,page=1&limit=10,,GET,Valid
/logout.php,theme=dark,title=Hello&body=World,POST,Valid
/admin/panel.php,q=hello+world,,GET,Valid
/static/js/app.js,user=john&role=admin,email=test@example.com&name=John,POST,Valid
/shop/checkout,offset=0&count=20,,GET,Valid
/static/css/main.css,,,GET,Valid
/contact.php,,,GET,Valid
/index.php,token=abc123,,GET,Valid
/user/profile,offset=0&count=20,,GET,Valid
/news/article.php,offset=0&count=20,,GET,Valid
/api/v1/auth/token,theme=dark,,GET,Valid
/home.php,id=1,,GET,Valid
/api/users,page=1&limit=10,user=ayad&pwd=mypass,POST,Valid
/blog/post.php,q=hello+world,login=john&pass=secret123,POST,Valid
/blog/post.php,id=2&name=product,username=admin&password=adminpass,POST,Valid
/products.php,,,GET,Valid
/assets/style.css,theme=dark,,GET,Valid
/register.php,id=5,,GET,Valid
/logout.php,,,GET,Valid
/checkout.php,page=1&limit=10,,GET,Valid
/api/orders,user=john&role=admin,username=john&password=pass123,POST,Valid
/index.php,lang=ar,,GET,Valid
/assets/style.css,,email=test@example.com&name=John,POST,Valid
/register.php,id=5,,GET,Valid
/admin/users.php,username=john&remember=1,,GET,Valid
/logout.php,,,GET,Valid
/settings.php,,username=john&password=pass123,POST,Valid
/home.php,page=1&limit=10,,GET,Valid
/dashboard.php,lang=ar,,GET,Valid
/robots.txt,id=1&lang=en,,GET,Valid
/admin/users.php,category=tech&sort=date,username=john&password=pass123,POST,Valid
/logout.php,,,GET,Valid
/admin/panel.php,id=5,,GET,Valid
/assets/style.css,username=john&remember=1,,GET,Valid
/assets/style.css,category=tech&sort=date,login=john&pass=secret123,POST,Valid
/assets/logo.png,token=abc123,login=john&pass=secret123,POST,Valid
/products.php,,,GET,Valid
/robots.txt,category=tech&sort=date,,GET,Valid
/news/article.php,theme=dark,,GET,Valid
/api/users,token=abc123,,GET,Valid
/robots.txt,theme=dark,username=john&password=pass123,POST,Valid
/assets/style.css,,,GET,Valid
/settings.php,,,GET,Valid
/assets/style.css,page=about,username=john&password=pass123,POST,Valid
/user/profile,id=1,username=admin&password=adminpass,POST,Valid
/favicon.ico,token=abc123,username=admin&password=adminpass,POST,Valid
/api/v2/data,id=1,username=admin&password=adminpass,POST,Valid
/favicon.ico,,,GET,Valid
/user/settings,theme=dark,,GET,Valid
/index.php,lang=ar,,GET,Valid
/admin/panel.php,theme=dark,,GET,Valid
/login.php,lang=ar,comment=Nice+post&post_id=3,POST,Valid
/robots.txt,id=5,username=admin&password=adminpass,POST,Valid
/profile.php,user=john&role=admin,,GET,Valid
/shop/checkout,page=1&limit=10,,GET,Valid
/admin/users.php,,comment=Nice+post&post_id=3,POST,Valid
/favicon.ico,lang=ar,,GET,Valid
/login.php,filter=active,,GET,Valid
/profile.php,page=about,,GET,Valid
/admin/panel.php,theme=dark,,GET,Valid
/assets/style.css,,,GET,Valid
/api/v1/auth/token,offset=0&count=20,,GET,Valid
/static/js/app.js,id=2&name=product,,GET,Valid
/shop/checkout,theme=dark,,GET,Valid
/shop/cart,,login=john&pass=secret123,POST,Valid
/checkout.php,,,GET,Valid
/search.php,username=john&remember=1,,GET,Valid
/assets/logo.png,user=john&role=admin,,GET,Valid
/news/article.php,,,GET,Valid
/shop/cart,,,GET,Valid
/search.php,filter=active,,GET,Valid
/sitemap.xml,id=2&name=product,,GET,Valid
/api/v1/auth/token,lang=ar,title=Hello&body=World,POST,Valid
/assets/logo.png,,,GET,Valid
/settings.php,id=2&name=product,login=john&pass=secret123,POST,Valid
/register.php,filter=active,login=john&pass=secret123,POST,Valid
/news/article.php,q=hello+world,,GET,Valid
/blog/post.php,user=john&role=admin,,GET,Valid
/dashboard.php,id=1,,GET,Valid
/products.php,id=1,,GET,Valid
/robots.txt,,,GET,Valid
/search.php,,,GET,Valid
/static/css/main.css,,username=john&password=pass123,POST,Valid
/admin/users.php,token=abc123,,GET,Valid
/logout.php,,,GET,Valid
/news/article.php,filter=active,,GET,Valid
/assets/logo.png,category=tech&sort=date,,GET,Valid
/static/css/main.css,lang=ar,,GET,Valid
/index.php,lang=ar,login=john&pass=secret123,POST,Valid
/api/users,filter=active,,GET,Valid
/robots.txt,id=5,,GET,Valid
/admin/panel.php,offset=0&count=20,product_id=5&qty=2,POST,Valid
/checkout.php,id=2&name=product,,GET,Valid
/home.php,,login=john&pass=secret123,POST,Valid
/login.php,id=1&lang=en,title=Hello&body=World,POST,Valid
/api/products,id=5,username=john&password=pass123,POST,Valid
/user/settings,filter=active,,GET,Valid
/dashboard.php,,,GET,Valid
/api/orders,username=john&remember=1,,GET,Valid
/about.php,page=about,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/logout.php,filter=active,username=admin&password=adminpass,POST,Valid
/contact.php,offset=0&count=20,login=john&pass=secret123,POST,Valid
/index.html,offset=0&count=20,,GET,Valid
/search.php,category=tech&sort=date,username=john&password=pass123,POST,Valid
/profile.php,offset=0&count=20,,GET,Valid
/index.html,,comment=Nice+post&post_id=3,POST,Valid
/cart.php,lang=ar,username=admin&password=adminpass,POST,Valid
/api/v1/auth/token,token=abc123,,GET,Valid
/register.php,,,GET,Valid
/admin/panel.php,page=1&limit=10,,GET,Valid
/static/css/main.css,,,GET,Valid
/assets/style.css,token=abc123,email=test@example.com&name=John,POST,Valid
/api/v1/auth/token,offset=0&count=20,,GET,Valid
/login.php,page=about,email=test@example.com&name=John,POST,Valid
/static/css/main.css,token=abc123,,GET,Valid
/profile.php,id=1&lang=en,,GET,Valid
/index.php,page=1&limit=10,,GET,Valid
/user/settings,theme=dark,,GET,Valid
/assets/style.css,,email=test@example.com&name=John,POST,Valid
/shop/checkout,id=1&lang=en,,GET,Valid
/api/v2/data,offset=0&count=20,,GET,Valid
/robots.txt,id=1,,GET,Valid
/sitemap.xml,,username=admin&password=adminpass,POST,Valid
/news/article.php,,title=Hello&body=World,POST,Valid
/user/profile,filter=active,,GET,Valid
/products.php,id=1&lang=en,username=john&password=pass123,POST,Valid
/index.html,q=hello+world,,GET,Valid
/api/orders,id=5,username=john&password=pass123,POST,Valid
/dashboard.php,category=tech&sort=date,username=john&password=pass123,POST,Valid
/news/article.php,,,GET,Valid
/index.php,,user=ayad&pwd=mypass,POST,Valid
/api/products,,product_id=5&qty=2,POST,Valid
/user/settings,,comment=Nice+post&post_id=3,POST,Valid
/assets/style.css,,email=test@example.com&name=John,POST,Valid
/blog/post.php,,,GET,Valid
/api/v2/data,page=1&limit=10,,GET,Valid
/news/article.php,id=5,,GET,Valid
/favicon.ico,id=1&lang=en,,GET,Valid
/settings.php,filter=active,,GET,Valid
/api/v1/auth/token,theme=dark,username=john&password=pass123,POST,Valid
/profile.php,id=1,,GET,Valid
/api/orders,id=2&name=product,,GET,Valid
/logout.php,user=john&role=admin,title=Hello&body=World,POST,Valid
/about.php,id=5,login=john&pass=secret123,POST,Valid
/profile.php,,,GET,Valid
/cart.php,q=hello+world,,GET,Valid
/products.php,offset=0&count=20,login=john&pass=secret123,POST,Valid
/checkout.php,id=5,comment=Nice+post&post_id=3,POST,Valid
/api/orders,,,GET,Valid
/profile.php,theme=dark,title=Hello&body=World,POST,Valid
/dashboard.php,token=abc123,,GET,Valid
/shop/item,lang=ar,,GET,Valid
/cart.php,,,GET,Valid
/products.php,,comment=Nice+post&post_id=3,POST,Valid
/shop/item,lang=ar,,GET,Valid
/shop/item,id=2&name=product,user=ayad&pwd=mypass,POST,Valid
/login.php,page=1&limit=10,product_id=5&qty=2,POST,Valid
/api/users,page=1&limit=10,username=john&password=pass123,POST,Valid
/register.php,user=john&role=admin,username=admin&password=adminpass,POST,Valid
/dashboard.php,category=tech&sort=date,,GET,Valid
/assets/logo.png,,,GET,Valid
/register.php,,,GET,Valid
/blog/post.php,username=john&remember=1,username=admin&password=adminpass,POST,Valid
/shop/checkout,username=john&remember=1,,GET,Valid
/shop/checkout,,email=test@example.com&name=John,POST,Valid
/admin/panel.php,q=hello+world,title=Hello&body=World,POST,Valid
/contact.php,id=2&name=product,email=test@example.com&name=John,POST,Valid
/home.php,user=john&role=admin,,GET,Valid
/about.php,category=tech&sort=date,login=john&pass=secret123,POST,Valid
/checkout.php,,product_id=5&qty=2,POST,Valid
/shop/item,q=hello+world,,GET,Valid
/register.php,,,GET,Valid
/sitemap.xml,id=1&lang=en,,GET,Valid
/api/v2/data,filter=active,,GET,Valid
/cart.php,,username=john&password=pass123,POST,Valid
/sitemap.xml,filter=active,,GET,Valid
/api/users,theme=dark,username=admin&password=adminpass,POST,Valid
/api/v2/data,,username=admin&password=adminpass,POST,Valid
/assets/style.css,,email=test@example.com&name=John,POST,Valid
/assets/style.css,,,GET,Valid
/contact.php,,,GET,Valid
/admin/users.php,id=2&name=product,,GET,Valid
/products.php,offset=0&count=20,,GET,Valid
/assets/style.css,category=tech&sort=date,,GET,Valid
/index.html,,,GET,Valid
/api/users,id=2&name=product,email=test@example.com&name=John,POST,Valid
/blog/post.php,,,GET,Valid
/user/settings,theme=dark,username=john&password=pass123,POST,Valid
/contact.php,id=2&name=product,,GET,Valid
/index.php,,username=admin&password=adminpass,POST,Valid
/index.php,,,GET,Valid
/api/v1/auth/token,,,GET,Valid
/news/article.php,page=about,,GET,Valid
/profile.php,,,GET,Valid
/profile.php,,title=Hello&body=World,POST,Valid
/sitemap.xml,,comment=Nice+post&post_id=3,POST,Valid
/static/css/main.css,,,GET,Valid
/api/products,user=john&role=admin,user=ayad&pwd=mypass,POST,Valid
/settings.php,id=2&name=product,,GET,Valid
/sitemap.xml,id=1&lang=en,username=john&password=pass123,POST,Valid
/admin/users.php,page=about,email=test@example.com&name=John,POST,Valid
/favicon.ico,username=john&remember=1,,GET,Valid
/assets/style.css,user=john&role=admin,,GET,Valid
/shop/cart,filter=active,product_id=5&qty=2,POST,Valid
/api/v2/data,filter=active,,GET,Valid
/favicon.ico,username=john&remember=1,,GET,Valid
/products.php,theme=dark,username=admin&password=adminpass,POST,Valid
/shop/item,username=john&remember=1,user=ayad&pwd=mypass,POST,Valid
/api/orders,,title=Hello&body=World,POST,Valid
/shop/cart,offset=0&count=20,comment=Nice+post&post_id=3,POST,Valid
/profile.php,category=tech&sort=date,username=john&password=pass123,POST,Valid
/favicon.ico,username=john&remember=1,,GET,Valid
/admin/users.php,user=john&role=admin,email=test@example.com&name=John,POST,Valid
/profile.php,user=john&role=admin,username=john&password=pass123,POST,Valid
/index.php,page=1&limit=10,,GET,Valid
/user/settings,,,GET,Valid
/login.php,id=2&name=product,login=john&pass=secret123,POST,Valid
/assets/logo.png,id=5,comment=Nice+post&post_id=3,POST,Valid
/assets/style.css,category=tech&sort=date,,GET,Valid
/api/v2/data,category=tech&sort=date,username=admin&password=adminpass,POST,Valid
/user/settings,username=john&remember=1,,GET,Valid
/api/products,,,GET,Valid
/static/js/app.js,filter=active,,GET,Valid
/shop/cart,q=hello+world,username=admin&password=adminpass,POST,Valid
/contact.php,,,GET,Valid
/shop/cart,filter=active,,GET,Valid
/index.html,lang=ar,username=admin&password=adminpass,POST,Valid
/blog/post.php,,,GET,Valid
/news/article.php,theme=dark,product_id=5&qty=2,POST,Valid
/settings.php,id=1,,GET,Valid
/index.php,id=1&lang=en,,GET,Valid
/admin/users.php,q=hello+world,,GET,Valid
/static/js/app.js,id=2&name=product,,GET,Valid
/api/v2/data,id=1&lang=en,,GET,Valid
/shop/cart,,username=admin&password=adminpass,POST,Valid
/api/v2/data,id=1,,GET,Valid
/news/article.php,,,GET,Valid
/contact.php,id=1,,GET,Valid
/static/js/app.js,,,GET,Valid
/user/profile,username=john&remember=1,username=john&password=pass123,POST,Valid
/static/css/main.css,category=tech&sort=date,username=john&password=pass123,POST,Valid
/logout.php,id=1&lang=en,,GET,Valid
/api/v2/data,q=hello+world,,GET,Valid
/dashboard.php,category=tech&sort=date,,GET,Valid
/shop/item,filter=active,,GET,Valid
/settings.php,theme=dark,,GET,Valid
/home.php,page=1&limit=10,comment=Nice+post&post_id=3,POST,Valid
/shop/checkout,id=1,,GET,Valid
/news/article.php,,login=john&pass=secret123,POST,Valid
/dashboard.php,,username=admin&password=adminpass,POST,Valid
/user/settings,theme=dark,title=Hello&body=World,POST,Valid
/static/css/main.css,theme=dark,,GET,Valid
/products.php,,login=john&pass=secret123,POST,Valid
/login.php,filter=active,email=test@example.com&name=John,POST,Valid
/news/article.php,,,GET,Valid
/shop/cart,category=tech&sort=date,,GET,Valid
/products.php,,comment=Nice+post&post_id=3,POST,Valid
/sitemap.xml,token=abc123,,GET,Valid
/cart.php,category=tech&sort=date,,GET,Valid
/admin/users.php,page=about,,GET,Valid
/products.php,id=1,user=ayad&pwd=mypass,POST,Valid
/api/orders,q=hello+world,,GET,Valid
/api/orders,id=2&name=product,title=Hello&body=World,POST,Valid
/blog/post.php,id=5,,GET,Valid
/api/v2/data,theme=dark,username=john&password=pass123,POST,Valid
/dashboard.php,page=about,,GET,Valid
/cart.php,,,GET,Valid
/assets/logo.png,category=tech&sort=date,email=test@example.com&name=John,POST,Valid
/register.php,id=1&lang=en,,GET,Valid
/about.php,category=tech&sort=date,,GET,Valid
/shop/checkout,id=1&lang=en,,GET,Valid
/news/article.php,,title=Hello&body=World,POST,Valid
/shop/cart,id=2&name=product,username=john&password=pass123,POST,Valid
/api/products,token=abc123,,GET,Valid
/user/profile,,username=john&password=pass123,POST,Valid
/api/orders,q=hello+world,title=Hello&body=World,POST,Valid
/shop/checkout,token=abc123,,GET,Valid
/news/article.php,id=2&name=product,comment=Nice+post&post_id=3,POST,Valid
/about.php,offset=0&count=20,,GET,Valid
/api/orders,id=1,,GET,Valid
/api/v2/data,,,GET,Valid
/cart.php,user=john&role=admin,,GET,Valid
/cart.php,filter=active,email=test@example.com&name=John,POST,Valid
/index.php,username=john&remember=1,username=john&password=pass123,POST,Valid
/admin/panel.php,theme=dark,comment=Nice+post&post_id=3,POST,Valid
/api/products,id=5,,GET,Valid
/register.php,,,GET,Valid
/favicon.ico,,username=john&password=pass123,POST,Valid
/checkout.php,page=about,,GET,Valid
/favicon.ico,,login=john&pass=secret123,POST,Valid
/about.php,id=5,,GET,Valid
/admin/users.php,user=john&role=admin,,GET,Valid
/api/users,,username=john&password=pass123,POST,Valid
/checkout.php,id=5,email=test@example.com&name=John,POST,Valid
/cart.php,token=abc123,,GET,Valid
/login.php,id=2&name=product,,GET,Valid
/favicon.ico,id=5,title=Hello&body=World,POST,Valid
/static/js/app.js,id=2&name=product,,GET,Valid
/api/users,page=about,,GET,Valid
/shop/item,page=1&limit=10,login=john&pass=secret123,POST,Valid
/admin/panel.php,page=1&limit=10,,GET,Valid
/home.php,theme=dark,,GET,Valid
/favicon.ico,filter=active,,GET,Valid
/shop/cart,,product_id=5&qty=2,POST,Valid
/admin/users.php,token=abc123,email=test@example.com&name=John,POST,Valid
/admin/users.php,id=1&lang=en,,GET,Valid
/user/settings,category=tech&sort=date,,GET,Valid
/api/products,,comment=Nice+post&post_id=3,POST,Valid
/assets/logo.png,lang=ar,product_id=5&qty=2,POST,Valid
/api/products,id=5,username=john&password=pass123,POST,Valid
/shop/cart,,,GET,Valid
/login.php,page=about,,GET,Valid
/shop/cart,page=1&limit=10,,GET,Valid
/shop/cart,user=john&role=admin,,GET,Valid
/static/js/app.js,id=1&lang=en,,GET,Valid
/checkout.php,id=5,,GET,Valid
/cart.php,offset=0&count=20,,GET,Valid
/user/settings,offset=0&count=20,,GET,Valid
/profile.php,id=1&lang=en,,GET,Valid
/about.php,filter=active,,GET,Valid
/assets/style.css,,product_id=5&qty=2,POST,Valid
/shop/item,page=1&limit=10,,GET,Valid
/home.php,page=1&limit=10,,GET,Valid
/assets/logo.png,offset=0&count=20,,GET,Valid
/static/js/app.js,offset=0&count=20,title=Hello&body=World,POST,Valid
/logout.php,token=abc123,username=john&password=pass123,POST,Valid
/static/js/app.js,id=1&lang=en,,GET,Valid
/api/v2/data,user=john&role=admin,user=ayad&pwd=mypass,POST,Valid
